Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
12-02-2024,West,Electronics,Supplier C,Warehouse 1,Pending,327,4134,1308.055793,TRUE,29,FALSE,23490.42086,2767.5,8698
11-02-2024,South,Clothing,Supplier A,Warehouse 2,Fulfilled,726,1401,10666.59119,TRUE,10,FALSE,54695.28335,1317,6044
10-02-2024,West,Furniture,Supplier C,Warehouse 2,Fulfilled,636,1233,1267.157782,TRUE,20,FALSE,20184.06929,1281.5,5782
09-02-2024,West,Accessories,Supplier A,Warehouse 1,Fulfilled,687,1330,8347.954109,TRUE,3,FALSE,97661.7894,1974,6420
08-02-2024,North,Electronics,Supplier D,Warehouse 1,Fulfilled,904,2618,922.9634382,FALSE,29,TRUE,152711.956,3605.5,5498
07-02-2024,East,Clothing,Supplier D,Warehouse 3,Fulfilled,965,4593,11214.4916,TRUE,24,FALSE,127900.2031,3005,6121
06-02-2024,West,Furniture,Supplier B,Warehouse 2,Fulfilled,566,1417,9165.670378,TRUE,11,FALSE,60879.1808,2942.5,6513
05-02-2024,West,Accessories,Supplier D,Warehouse 2,Fulfilled,899,4468,8884.166528,TRUE,26,FALSE,37933.34542,2344.5,7529
04-02-2024,North,Electronics,Supplier A,Warehouse 3,Fulfilled,99,221,1504.962709,FALSE,6,FALSE,9823.075552,2075.5,8437
03-02-2024,West,Accessories,Supplier A,Warehouse 1,Fulfilled,437,3930,6882.614766,TRUE,29,FALSE,17200.77908,3239.5,6345
02-02-2024,South,Electronics,Supplier D,Warehouse 3,Canceled,337,2549,5599.941615,TRUE,20,FALSE,18918.50978,2404,8290
01-02-2024,West,Accessories,Supplier C,Warehouse 2,Pending,58,2259,3079.318852,TRUE,16,FALSE,5699.328013,2508,6091
31-01-2024,West,Accessories,Supplier D,Warehouse 2,Fulfilled,197,2757,6052.093704,FALSE,13,FALSE,26845.89275,2729,9282
30-01-2024,East,Accessories,Supplier D,Warehouse 3,Fulfilled,490,2701,14742.71288,TRUE,22,FALSE,11172.61658,2161.5,5286
29-01-2024,West,Accessories,Supplier A,Warehouse 2,Fulfilled,384,1622,4403.251222,TRUE,22,FALSE,65556.26024,2603,6750
28-01-2024,West,Accessories,Supplier A,Warehouse 1,Pending,288,3584,13230.68655,TRUE,4,TRUE,13302.27663,2928.5,9494
27-01-2024,East,Furniture,Supplier A,Warehouse 3,Fulfilled,165,2273,2610.000856,TRUE,16,FALSE,28878.63233,2828,7056
26-01-2024,East,Accessories,Supplier B,Warehouse 1,Pending,631,3383,11323.08754,TRUE,10,FALSE,14347.90335,4018.5,5115
25-01-2024,North,Accessories,Supplier D,Warehouse 3,Fulfilled,599,4654,11382.89037,TRUE,6,FALSE,81364.77497,4179.5,9255
24-01-2024,North,Furniture,Supplier B,Warehouse 3,Fulfilled,964,3705,3394.617711,TRUE,23,FALSE,137797.3386,4237,9249
23-01-2024,East,Electronics,Supplier A,Warehouse 3,Fulfilled,792,4769,8114.731465,TRUE,1,FALSE,157027.7473,2739.5,8127
22-01-2024,East,Electronics,Supplier B,Warehouse 2,Pending,890,710,6811.744501,TRUE,19,FALSE,19486.27262,880,7498
21-01-2024,West,Clothing,Supplier D,Warehouse 3,Fulfilled,981,1050,9665.741768,TRUE,16,FALSE,188805.3232,2459,9019
20-01-2024,North,Clothing,Supplier B,Warehouse 2,Fulfilled,416,3868,14209.67548,TRUE,4,FALSE,76904.66963,2025,8231
19-01-2024,North,Accessories,Supplier B,Warehouse 3,Fulfilled,997,182,10501.97309,TRUE,16,FALSE,153998.1453,2160,8663
18-01-2024,West,Electronics,Supplier C,Warehouse 2,Pending,741,4138,776.9383906,TRUE,9,FALSE,104045.0458,3870,8435
17-01-2024,South,Clothing,Supplier B,Warehouse 3,Fulfilled,583,3602,5478.977949,TRUE,4,FALSE,38164.5446,2554.5,7085
16-01-2024,West,Accessories,Supplier C,Warehouse 1,Pending,917,1507,10132.92082,TRUE,18,TRUE,121505.7111,3119,6024
15-01-2024,North,Furniture,Supplier C,Warehouse 3,Pending,270,4731,10901.90522,TRUE,9,FALSE,6578.076588,4135.5,8263
14-01-2024,South,Clothing,Supplier C,Warehouse 2,Fulfilled,935,3540,3289.022266,TRUE,28,TRUE,66641.28684,1940,6415
13-01-2024,North,Clothing,Supplier C,Warehouse 2,Fulfilled,879,340,14406.72151,TRUE,17,FALSE,105558.6146,2222.5,7675
12-01-2024,West,Furniture,Supplier A,Warehouse 2,Canceled,476,4105,13288.64555,TRUE,27,FALSE,49146.16123,3392,8570
11-01-2024,West,Furniture,Supplier D,Warehouse 1,Fulfilled,702,2679,9518.721456,TRUE,23,FALSE,94065.32636,2989,8497
10-01-2024,North,Accessories,Supplier D,Warehouse 2,Pending,83,3299,3004.972966,TRUE,25,FALSE,11747.32987,3334,8824
09-01-2024,West,Clothing,Supplier D,Warehouse 2,Pending,520,3369,5506.336005,TRUE,29,FALSE,61093.33532,3103.5,6027
08-01-2024,South,Clothing,Supplier D,Warehouse 1,Fulfilled,836,2838,7020.316169,TRUE,10,FALSE,68049.13637,2402.5,8806
07-01-2024,West,Accessories,Supplier A,Warehouse 1,Fulfilled,94,1967,4518.593102,TRUE,15,FALSE,10043.99461,2317.5,5621
06-01-2024,West,Clothing,Supplier C,Warehouse 2,Canceled,79,2668,9833.937192,FALSE,10,FALSE,4584.473234,2318.5,7288
05-01-2024,East,Clothing,Supplier A,Warehouse 1,Pending,917,1969,917.6171179,TRUE,15,TRUE,85683.54943,2295,6120
04-01-2024,East,Furniture,Supplier A,Warehouse 2,Fulfilled,999,2621,9588.172532,TRUE,28,FALSE,107872.3096,2842.5,5152
03-01-2024,South,Accessories,Supplier C,Warehouse 2,Pending,195,3064,2739.028484,TRUE,2,FALSE,25200.77925,2492,6030
02-01-2024,South,Electronics,Supplier B,Warehouse 2,Fulfilled,833,1920,13698.1415,TRUE,26,FALSE,96464.93632,2215,5905
01-01-2024,East,Furniture,Supplier D,Warehouse 2,Fulfilled,273,2510,4107.557424,TRUE,22,FALSE,18667.91299,1330.5,7283
31-12-2023,East,Furniture,Supplier A,Warehouse 2,Pending,967,151,10866.81594,TRUE,9,FALSE,72009.19009,2069.5,7420
30-12-2023,South,Clothing,Supplier A,Warehouse 1,Pending,947,3988,12297.32779,FALSE,23,TRUE,64196.99657,2140,7699
29-12-2023,North,Accessories,Supplier C,Warehouse 1,Fulfilled,213,292,13419.8144,FALSE,29,FALSE,20219.44672,1984.5,5781
28-12-2023,North,Accessories,Supplier A,Warehouse 2,Fulfilled,880,3677,6159.285435,TRUE,2,FALSE,170526.0478,4171,9009
27-12-2023,West,Furniture,Supplier B,Warehouse 3,Fulfilled,887,4665,5499.16162,TRUE,26,FALSE,173979.8265,2455,9045
26-12-2023,East,Furniture,Supplier C,Warehouse 1,Canceled,330,245,12954.51907,TRUE,1,FALSE,35516.34037,1231.5,6093
25-12-2023,North,Furniture,Supplier B,Warehouse 3,Fulfilled,709,2218,9706.481087,TRUE,2,FALSE,58595.60809,2088,9820
24-12-2023,West,Furniture,Supplier D,Warehouse 2,Pending,334,1958,998.8465226,TRUE,11,FALSE,25466.79817,2918.5,5202
23-12-2023,South,Clothing,Supplier A,Warehouse 2,Pending,360,3879,4848.176892,TRUE,2,FALSE,49336.24663,2402,6134
22-12-2023,East,Electronics,Supplier C,Warehouse 1,Pending,76,925,8942.443008,TRUE,23,FALSE,2995.467018,1917,5741
21-12-2023,West,Accessories,Supplier D,Warehouse 1,Canceled,214,2909,2353.271743,TRUE,26,FALSE,6710.407119,1753.5,5569
20-12-2023,West,Accessories,Supplier B,Warehouse 1,Fulfilled,113,598,7750.491776,TRUE,20,TRUE,14831.00843,1975.5,7183
19-12-2023,North,Furniture,Supplier C,Warehouse 1,Fulfilled,70,3353,11416.28839,TRUE,17,TRUE,1613.063647,2185.5,5796
18-12-2023,North,Electronics,Supplier A,Warehouse 3,Fulfilled,667,1018,5731.691515,TRUE,16,FALSE,63299.19244,771.5,5188
17-12-2023,West,Electronics,Supplier D,Warehouse 2,Pending,510,525,14764.15799,TRUE,17,FALSE,80604.07544,2454.5,7281
16-12-2023,East,Accessories,Supplier B,Warehouse 3,Fulfilled,836,4384,9361.552087,TRUE,7,FALSE,124913.9877,2389,8760
15-12-2023,West,Electronics,Supplier B,Warehouse 1,Pending,485,394,1416.154904,TRUE,27,FALSE,40081.56578,332,8604
14-12-2023,West,Furniture,Supplier A,Warehouse 2,Pending,991,270,7505.452361,TRUE,2,FALSE,23596.72624,299,8465
13-12-2023,East,Accessories,Supplier A,Warehouse 3,Fulfilled,480,328,4935.474792,TRUE,9,FALSE,88122.39628,1724,5069
12-12-2023,East,Accessories,Supplier B,Warehouse 1,Canceled,277,3120,4033.769073,TRUE,24,FALSE,18465.71315,2980.5,5656
11-12-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,960,2841,11904.33285,TRUE,5,FALSE,119128.2727,3226,7833
10-12-2023,South,Electronics,Supplier A,Warehouse 1,Pending,244,3611,11048.41763,FALSE,21,FALSE,32682.62953,2395,7188
09-12-2023,East,Accessories,Supplier C,Warehouse 1,Fulfilled,846,1179,10040.26754,TRUE,27,FALSE,96582.25359,2923,7813
08-12-2023,West,Furniture,Supplier B,Warehouse 1,Pending,342,4667,2582.509982,TRUE,15,FALSE,14781.49701,3844,5035
07-12-2023,East,Furniture,Supplier B,Warehouse 1,Canceled,430,3021,768.7028871,TRUE,4,FALSE,34684.01605,4009,9876
06-12-2023,West,Electronics,Supplier B,Warehouse 1,Fulfilled,173,4997,1288.047426,TRUE,20,TRUE,6161.325489,3731,6383
05-12-2023,West,Clothing,Supplier D,Warehouse 1,Fulfilled,229,2465,2497.144434,TRUE,4,FALSE,12501.36006,3109,7119
04-12-2023,East,Clothing,Supplier B,Warehouse 3,Fulfilled,120,3753,13638.46347,TRUE,23,FALSE,23792.08768,4088,5749
03-12-2023,North,Electronics,Supplier C,Warehouse 3,Fulfilled,831,4423,10779.98187,TRUE,7,FALSE,139036.668,4016.5,6594
02-12-2023,West,Clothing,Supplier B,Warehouse 1,Pending,449,3610,7961.14596,TRUE,28,FALSE,81706.46552,2419,6625
01-12-2023,South,Furniture,Supplier D,Warehouse 1,Pending,712,1228,6574.473747,TRUE,22,FALSE,109451.1815,1740.5,5711
30-11-2023,East,Electronics,Supplier D,Warehouse 2,Fulfilled,975,2253,6291.768046,TRUE,25,FALSE,173479.2284,2342,6509
29-11-2023,West,Clothing,Supplier D,Warehouse 3,Fulfilled,662,2431,1841.664038,TRUE,5,FALSE,42228.42075,2369.5,5213
28-11-2023,North,Clothing,Supplier B,Warehouse 3,Fulfilled,125,2308,4279.593995,TRUE,4,FALSE,12687.28291,1987.5,9055
27-11-2023,North,Clothing,Supplier C,Warehouse 1,Fulfilled,224,1667,3454.454545,TRUE,8,FALSE,32816.53398,1936.5,5099
26-11-2023,West,Accessories,Supplier A,Warehouse 2,Canceled,910,2206,11835.07034,TRUE,6,FALSE,117877.9746,2006,8383
25-11-2023,West,Clothing,Supplier C,Warehouse 1,Fulfilled,679,1806,3591.457005,TRUE,19,FALSE,28425.4243,2529.5,5856
24-11-2023,East,Electronics,Supplier A,Warehouse 2,Pending,845,3253,8065.134573,TRUE,1,FALSE,127592.9106,2762.5,5540
23-11-2023,East,Furniture,Supplier D,Warehouse 1,Fulfilled,853,2272,11148.07551,TRUE,28,FALSE,99499.19756,2851.5,8659
22-11-2023,South,Furniture,Supplier B,Warehouse 1,Pending,769,3431,1395.554601,TRUE,13,FALSE,142000.235,1873,5257
21-11-2023,South,Electronics,Supplier A,Warehouse 2,Fulfilled,139,315,5492.466483,TRUE,12,FALSE,23326.42909,463.5,7419
20-11-2023,South,Electronics,Supplier C,Warehouse 2,Fulfilled,886,612,14833.11203,TRUE,25,FALSE,47658.87348,1543,6605
19-11-2023,West,Electronics,Supplier D,Warehouse 2,Fulfilled,569,2474,9637.538731,TRUE,25,FALSE,46306.97068,2103,5035
18-11-2023,North,Electronics,Supplier A,Warehouse 1,Fulfilled,853,1732,11665.30781,TRUE,19,FALSE,38082.51624,2378.5,9887
17-11-2023,West,Clothing,Supplier B,Warehouse 3,Fulfilled,425,3025,1717.45717,TRUE,25,FALSE,47670.41883,2711.5,6691
16-11-2023,South,Electronics,Supplier B,Warehouse 3,Pending,514,2398,3933.564989,TRUE,22,FALSE,53373.05849,1971.5,5942
15-11-2023,East,Accessories,Supplier C,Warehouse 3,Canceled,302,1545,10343.86639,TRUE,27,FALSE,44067.23759,2948.5,5762
14-11-2023,North,Furniture,Supplier C,Warehouse 2,Pending,112,4352,6498.737463,TRUE,12,FALSE,20079.06234,2957,6806
13-11-2023,East,Furniture,Supplier B,Warehouse 3,Canceled,66,1562,1613.537422,TRUE,8,TRUE,11925.78141,2191.5,5731
12-11-2023,West,Clothing,Supplier C,Warehouse 3,Fulfilled,604,2821,12179.69267,TRUE,1,FALSE,81959.35013,2790,5540
11-11-2023,East,Accessories,Supplier B,Warehouse 2,Fulfilled,815,2759,602.1222621,TRUE,3,FALSE,20033.09592,1561.5,8743
10-11-2023,East,Electronics,Supplier D,Warehouse 3,Pending,190,364,3071.594744,TRUE,15,FALSE,16378.31832,956.5,9338
09-11-2023,West,Electronics,Supplier B,Warehouse 3,Pending,61,1549,13732.77289,TRUE,5,FALSE,2500.300571,1692.5,9268
08-11-2023,East,Furniture,Supplier C,Warehouse 1,Fulfilled,941,1836,8904.152547,TRUE,1,FALSE,98308.32511,2586,6555
07-11-2023,West,Furniture,Supplier B,Warehouse 2,Fulfilled,624,3336,1169.849006,TRUE,28,TRUE,82473.52818,2493.5,9607
06-11-2023,South,Accessories,Supplier D,Warehouse 1,Fulfilled,991,1651,3022.432872,TRUE,19,TRUE,73261.3379,2741,8574
05-11-2023,West,Accessories,Supplier D,Warehouse 1,Pending,936,3831,13094.01605,TRUE,15,FALSE,20669.68405,3285.5,8693
04-11-2023,South,Clothing,Supplier B,Warehouse 3,Pending,928,2740,14707.15126,TRUE,26,FALSE,184468.4823,1850.5,5642
03-11-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,752,961,14063.65995,TRUE,18,FALSE,85322.53209,1283,7075
02-11-2023,North,Furniture,Supplier B,Warehouse 2,Fulfilled,312,1605,13523.12345,TRUE,26,FALSE,54917.46637,1150.5,9022
01-11-2023,South,Furniture,Supplier D,Warehouse 3,Canceled,121,696,1885.607007,TRUE,1,FALSE,19190.43188,2510.5,5813
31-10-2023,South,Furniture,Supplier A,Warehouse 1,Pending,640,4325,7137.285349,TRUE,17,FALSE,48649.503,3487.5,8174
30-10-2023,East,Clothing,Supplier D,Warehouse 1,Fulfilled,332,2650,4843.566634,TRUE,7,FALSE,19076.65339,1595.5,7125
29-10-2023,North,Clothing,Supplier C,Warehouse 2,Fulfilled,972,541,10368.12966,TRUE,12,FALSE,187293.0993,789.5,8885
28-10-2023,North,Furniture,Supplier A,Warehouse 1,Fulfilled,876,1038,11974.76233,TRUE,27,FALSE,165131.8331,2168.5,9577
27-10-2023,West,Furniture,Supplier B,Warehouse 1,Fulfilled,523,3299,5077.956382,TRUE,10,TRUE,68475.70385,3040,9521
26-10-2023,North,Furniture,Supplier D,Warehouse 2,Fulfilled,691,2781,5568.080617,TRUE,6,FALSE,135161.3299,3218.5,8100
25-10-2023,East,Accessories,Supplier D,Warehouse 3,Canceled,807,3656,2857.137486,TRUE,15,TRUE,89444.15979,2400.5,5560
24-10-2023,South,Accessories,Supplier D,Warehouse 2,Fulfilled,949,1145,553.6848991,TRUE,24,FALSE,65143.91284,3048.5,9336
23-10-2023,West,Electronics,Supplier B,Warehouse 2,Fulfilled,382,4952,4435.747532,TRUE,18,FALSE,21548.57897,3848,8606
22-10-2023,South,Clothing,Supplier D,Warehouse 2,Fulfilled,749,2744,13197.43435,TRUE,3,FALSE,93091.97484,3639.5,7176
21-10-2023,South,Clothing,Supplier D,Warehouse 3,Fulfilled,125,4535,7374.10583,FALSE,14,FALSE,8779.415563,3900,7216
20-10-2023,North,Furniture,Supplier D,Warehouse 3,Pending,347,3265,9549.644591,TRUE,21,FALSE,50808.05859,3502,8745
19-10-2023,East,Furniture,Supplier A,Warehouse 3,Fulfilled,353,3739,3970.318155,TRUE,25,FALSE,9238.89324,4163,5028
18-10-2023,North,Electronics,Supplier D,Warehouse 2,Fulfilled,288,4587,14316.09864,TRUE,29,FALSE,6385.320924,3374,7685
17-10-2023,West,Electronics,Supplier D,Warehouse 2,Fulfilled,480,2161,14137.20938,FALSE,25,FALSE,60714.1815,3453,5556
16-10-2023,North,Electronics,Supplier A,Warehouse 2,Fulfilled,540,4745,7014.480931,FALSE,10,FALSE,101812.9233,2882.5,8843
15-10-2023,North,Electronics,Supplier B,Warehouse 2,Fulfilled,413,1020,1926.001363,TRUE,19,FALSE,63958.22882,1966,6607
14-10-2023,North,Furniture,Supplier C,Warehouse 1,Pending,311,2912,8814.761468,TRUE,18,FALSE,40038.01629,3393.5,7501
13-10-2023,East,Furniture,Supplier A,Warehouse 1,Fulfilled,705,3875,1635.374222,TRUE,12,FALSE,136692.5232,3986.5,9306
12-10-2023,South,Furniture,Supplier B,Warehouse 3,Fulfilled,907,4098,3657.35622,TRUE,11,FALSE,88231.00229,3094,9925
11-10-2023,East,Electronics,Supplier A,Warehouse 1,Pending,236,2090,7593.963491,TRUE,6,FALSE,28517.69543,2369.5,9804
10-10-2023,South,Clothing,Supplier D,Warehouse 2,Fulfilled,532,2649,7001.023823,TRUE,7,TRUE,50556.08275,1927,9784
09-10-2023,West,Electronics,Supplier C,Warehouse 2,Fulfilled,579,1205,12348.05294,TRUE,8,FALSE,76675.52555,1096.5,5172
08-10-2023,West,Furniture,Supplier A,Warehouse 1,Pending,804,988,12927.90562,TRUE,29,FALSE,20734.95792,1734.5,7497
07-10-2023,South,Accessories,Supplier C,Warehouse 2,Pending,290,2481,3742.382987,TRUE,29,TRUE,31372.45346,3377.5,5743
06-10-2023,North,Clothing,Supplier C,Warehouse 1,Fulfilled,833,4274,4487.859201,FALSE,20,TRUE,106310.7742,2459.5,5586
05-10-2023,South,Accessories,Supplier B,Warehouse 1,Fulfilled,380,645,13362.11979,TRUE,5,FALSE,55719.95706,884.5,8012
04-10-2023,North,Furniture,Supplier A,Warehouse 3,Canceled,103,1124,2411.199034,TRUE,2,FALSE,16205.45247,3036,6929
03-10-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,859,4948,3781.021345,FALSE,14,FALSE,25524.80451,3477.5,7497
02-10-2023,North,Accessories,Supplier C,Warehouse 3,Fulfilled,170,2007,10441.95036,TRUE,19,FALSE,14676.64033,1693,5376
01-10-2023,West,Clothing,Supplier C,Warehouse 3,Fulfilled,893,1379,7271.759065,TRUE,20,FALSE,168848.7104,1715,8218
30-09-2023,West,Electronics,Supplier B,Warehouse 2,Pending,307,2051,599.1908482,TRUE,9,FALSE,23661.46607,1937.5,7033
29-09-2023,West,Clothing,Supplier D,Warehouse 2,Fulfilled,625,1824,3159.642831,TRUE,29,FALSE,117504.7437,1137.5,8467
28-09-2023,South,Electronics,Supplier C,Warehouse 2,Fulfilled,943,451,5455.358214,TRUE,10,FALSE,146359.7332,767,8347
27-09-2023,East,Electronics,Supplier C,Warehouse 1,Fulfilled,497,1083,6659.358452,TRUE,20,FALSE,91746.22126,2990,7734
26-09-2023,East,Accessories,Supplier A,Warehouse 2,Fulfilled,770,4897,2538.582814,TRUE,3,FALSE,40333.62978,4739.5,9508
25-09-2023,West,Clothing,Supplier D,Warehouse 1,Fulfilled,552,4582,7902.543789,TRUE,23,FALSE,84830.76901,4172,9016
24-09-2023,West,Clothing,Supplier D,Warehouse 1,Fulfilled,952,3762,6749.264068,TRUE,10,FALSE,136753.7566,3078,5127
23-09-2023,South,Clothing,Supplier A,Warehouse 1,Pending,734,2394,2996.863452,TRUE,10,FALSE,47742.54449,3575.5,6988
22-09-2023,East,Furniture,Supplier B,Warehouse 1,Fulfilled,263,4757,1990.139518,TRUE,21,FALSE,25874.93796,3231,7138
21-09-2023,North,Furniture,Supplier C,Warehouse 1,Pending,454,1705,756.2156495,TRUE,12,FALSE,66951.64601,2477.5,6873
20-09-2023,North,Electronics,Supplier B,Warehouse 3,Canceled,646,3250,1293.051031,TRUE,10,TRUE,30061.15848,3459.5,6068
19-09-2023,South,Electronics,Supplier B,Warehouse 2,Pending,572,3669,3665.395121,TRUE,22,FALSE,97414.02866,4291,7381
18-09-2023,North,Electronics,Supplier B,Warehouse 2,Fulfilled,508,4913,3826.205781,TRUE,6,FALSE,93014.61433,3043,6266
17-09-2023,East,Furniture,Supplier D,Warehouse 3,Fulfilled,148,1173,5805.53983,TRUE,2,FALSE,15882.3177,2486,9365
16-09-2023,West,Clothing,Supplier C,Warehouse 2,Pending,827,3799,2306.918416,TRUE,8,FALSE,157639.9533,3419,7046
15-09-2023,South,Accessories,Supplier D,Warehouse 3,Fulfilled,787,3039,2891.543389,TRUE,23,FALSE,98389.49201,3824.5,6314
14-09-2023,East,Clothing,Supplier C,Warehouse 1,Fulfilled,97,4610,3934.317324,TRUE,22,FALSE,3330.542446,3025,7559
13-09-2023,East,Electronics,Supplier A,Warehouse 3,Fulfilled,165,1440,1758.352834,TRUE,12,FALSE,12911.785,2432,5824
12-09-2023,North,Electronics,Supplier C,Warehouse 1,Fulfilled,404,3424,8402.243032,TRUE,3,FALSE,57195.41067,2457.5,9720
11-09-2023,North,Furniture,Supplier A,Warehouse 3,Canceled,383,1491,12680.27306,TRUE,4,FALSE,40697.16879,1018.5,5708
10-09-2023,West,Accessories,Supplier D,Warehouse 1,Fulfilled,74,546,11137.82119,TRUE,13,TRUE,4410.39297,380.5,6416
09-09-2023,North,Electronics,Supplier A,Warehouse 2,Pending,986,215,7059.318008,TRUE,17,FALSE,127665.6916,462.5,8988
08-09-2023,South,Accessories,Supplier D,Warehouse 1,Fulfilled,688,710,6640.489134,TRUE,4,FALSE,131800.2232,590.5,6909
07-09-2023,East,Accessories,Supplier B,Warehouse 2,Fulfilled,424,471,2054.724716,TRUE,14,FALSE,41977.51505,1077,8090
06-09-2023,North,Clothing,Supplier C,Warehouse 2,Fulfilled,655,1683,7942.277316,TRUE,25,FALSE,91519.16422,1597.5,8916
05-09-2023,North,Accessories,Supplier C,Warehouse 2,Fulfilled,363,1512,7964.371407,TRUE,2,FALSE,45124.1499,2557.5,5677
04-09-2023,North,Accessories,Supplier B,Warehouse 1,Fulfilled,543,3603,8831.441865,TRUE,27,FALSE,23002.8956,3756.5,8524
03-09-2023,South,Electronics,Supplier C,Warehouse 3,Fulfilled,539,3910,5367.394809,TRUE,24,FALSE,70548.05802,3133,7356
02-09-2023,East,Furniture,Supplier A,Warehouse 1,Canceled,767,2356,12365.46336,TRUE,2,FALSE,69557.33995,1419,6531
01-09-2023,North,Furniture,Supplier A,Warehouse 3,Fulfilled,635,482,1530.04261,TRUE,13,FALSE,57251.31903,1397,5781
31-08-2023,West,Accessories,Supplier A,Warehouse 2,Fulfilled,74,2312,7301.366294,TRUE,20,FALSE,7741.678167,2517,9958
30-08-2023,East,Clothing,Supplier D,Warehouse 2,Fulfilled,544,2722,8052.843849,TRUE,16,FALSE,93421.70221,1755.5,5131
29-08-2023,South,Electronics,Supplier C,Warehouse 1,Fulfilled,417,789,3258.304997,TRUE,20,FALSE,64641.93651,2256.5,6022
28-08-2023,West,Furniture,Supplier D,Warehouse 1,Fulfilled,297,3724,10417.63938,FALSE,24,TRUE,55791.01055,3491,6044
27-08-2023,East,Accessories,Supplier B,Warehouse 1,Fulfilled,286,3258,8412.195642,TRUE,23,FALSE,48530.6803,3812.5,7498
26-08-2023,South,Electronics,Supplier B,Warehouse 2,Pending,973,4367,3734.751851,TRUE,25,FALSE,118909.4154,2716.5,8349
25-08-2023,South,Clothing,Supplier C,Warehouse 1,Fulfilled,330,1066,9398.406222,FALSE,24,FALSE,26605.4811,814.5,9513
24-08-2023,West,Clothing,Supplier B,Warehouse 3,Fulfilled,79,563,3481.511572,TRUE,26,FALSE,5899.084527,1208.5,7902
23-08-2023,West,Accessories,Supplier B,Warehouse 3,Canceled,776,1854,14235.84999,TRUE,17,FALSE,40323.25733,2142,6347
22-08-2023,West,Accessories,Supplier D,Warehouse 2,Canceled,305,2430,3351.67487,TRUE,29,TRUE,39024.57371,1572.5,8468
21-08-2023,West,Clothing,Supplier A,Warehouse 3,Pending,933,715,13241.82459,TRUE,11,TRUE,142533.0639,2322,6321
20-08-2023,West,Electronics,Supplier C,Warehouse 2,Fulfilled,96,3929,4254.943273,TRUE,10,FALSE,8182.814785,4255.5,9135
19-08-2023,South,Electronics,Supplier C,Warehouse 3,Fulfilled,118,4582,7138.171522,TRUE,18,FALSE,2363.933548,2530,7436
18-08-2023,North,Furniture,Supplier C,Warehouse 3,Pending,224,478,12578.99683,TRUE,25,FALSE,39053.80543,1842,8596
17-08-2023,North,Clothing,Supplier B,Warehouse 3,Fulfilled,174,3206,1303.955918,TRUE,20,FALSE,27594.31521,4054.5,5641
16-08-2023,South,Furniture,Supplier B,Warehouse 2,Canceled,132,4903,13638.99427,TRUE,18,FALSE,21331.20671,3169,7477
15-08-2023,North,Furniture,Supplier B,Warehouse 1,Canceled,763,1435,14766.99863,TRUE,25,FALSE,149533.804,862.5,8960
14-08-2023,South,Clothing,Supplier B,Warehouse 1,Fulfilled,840,290,533.6893889,TRUE,23,FALSE,136507.4845,1553,5181
13-08-2023,South,Accessories,Supplier D,Warehouse 1,Fulfilled,890,2816,2898.592206,TRUE,4,FALSE,146217.2294,3442,5831
12-08-2023,West,Furniture,Supplier D,Warehouse 2,Fulfilled,282,4068,13956.20643,TRUE,19,FALSE,42351.12732,2906,8823
11-08-2023,South,Furniture,Supplier D,Warehouse 1,Fulfilled,300,1744,13718.67725,TRUE,16,FALSE,23197.34898,2820.5,7840
10-08-2023,East,Electronics,Supplier C,Warehouse 3,Fulfilled,162,3897,7654.397156,TRUE,3,FALSE,16153.51176,3590,9767
09-08-2023,East,Electronics,Supplier C,Warehouse 3,Fulfilled,579,3283,12574.05932,TRUE,2,FALSE,94659.50513,2597,9057
08-08-2023,East,Electronics,Supplier C,Warehouse 3,Fulfilled,274,1911,5586.275534,TRUE,2,FALSE,22919.11532,1952.5,8585
07-08-2023,West,Electronics,Supplier C,Warehouse 3,Fulfilled,319,1994,8821.972474,TRUE,9,FALSE,36827.71442,1650.5,6514
06-08-2023,North,Furniture,Supplier C,Warehouse 1,Pending,648,1307,13478.61011,TRUE,18,FALSE,121214.2943,3034,6028
05-08-2023,West,Electronics,Supplier B,Warehouse 3,Pending,125,4761,4174.001283,TRUE,2,FALSE,15305.89706,2774,9750
04-08-2023,North,Accessories,Supplier D,Warehouse 2,Fulfilled,365,787,11428.94256,TRUE,11,FALSE,38197.65461,1038,6748
03-08-2023,East,Clothing,Supplier B,Warehouse 1,Fulfilled,442,1289,3517.537502,TRUE,12,FALSE,81531.55317,1348,9009
02-08-2023,East,Accessories,Supplier D,Warehouse 3,Fulfilled,564,1407,3723.100116,TRUE,21,FALSE,24964.67554,2530,6934
01-08-2023,North,Electronics,Supplier B,Warehouse 1,Fulfilled,812,3653,14653.24735,FALSE,22,FALSE,78709.99536,3603.5,8367
31-07-2023,East,Clothing,Supplier D,Warehouse 3,Canceled,828,3554,13856.58626,TRUE,9,TRUE,30175.38009,3016,6156
30-07-2023,East,Accessories,Supplier D,Warehouse 2,Fulfilled,808,2478,712.3833455,TRUE,29,FALSE,27635.48208,2020,6656
29-07-2023,North,Clothing,Supplier D,Warehouse 1,Fulfilled,929,1562,7511.831493,TRUE,8,FALSE,158546.8407,2429.5,7101
